character_id,character_name,character_gender,character_job,character_house,character_wand,character_patronus,character_species,character_blood_status,character_hair_colour,character_eye_colour,character_loyalty,character_skills,character_birth,character_death,character_first_name,character_primary_name,character2_actor,character2_image_URL,character_death_T/F,book_number,book_mentions,book_name,book_year,movie_number,movie_mentions,movie_name,movie_year
99,Rufus Scrimgeour,Male,Head of Auror Office| Minister for Magic,,Unknown,Non-corporeal,Human,,Tawny,Yellowish,Minister of Magic,Highly regarded as a skilled Auror,Pre 1968,"1 August, 1997",Rufus,Rufus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,5,0,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
99,Rufus Scrimgeour,Male,Head of Auror Office| Minister for Magic,,Unknown,Non-corporeal,Human,,Tawny,Yellowish,Minister of Magic,Highly regarded as a skilled Auror,Pre 1968,"1 August, 1997",Rufus,Rufus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,6,20,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
99,Rufus Scrimgeour,Male,Head of Auror Office| Minister for Magic,,Unknown,Non-corporeal,Human,,Tawny,Yellowish,Minister of Magic,Highly regarded as a skilled Auror,Pre 1968,"1 August, 1997",Rufus,Rufus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,7,1,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
99,Rufus Scrimgeour,Male,Head of Auror Office| Minister for Magic,,Unknown,Non-corporeal,Human,,Tawny,Yellowish,Minister of Magic,Highly regarded as a skilled Auror,Pre 1968,"1 August, 1997",Rufus,Rufus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,2,10,Harry Potter and the Chamber of Secrets,1998,2,5,Harry Potter and the Chamber of Secrets,2002
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,5,0,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,6,2,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,7,1,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
68,Salazar Slytherin,Male,Founder of Slytherin,Slytherin,"snakewood, Basilisk horn",Unknown,Human,Pure-blood,Grey,Dark,,Accomplished Legilimens and one of the first recorded Parselmouths,Pre 976,11th century,Salazar,Salazar,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,0,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,0,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,1,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
126,Scorpius Hyperion Malfoy,Male,Student,Slytherin,Unknown,Unknown,Human,Pure-blood,White blond,Grey,,,Between 1 September 2005-31 August 2007,,Scorpius,Scorpius,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,20,Harry Potter and the Philosophers Stone,1997,1,1,Harry Potter and the Philosophers Stone,2001
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,18,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,18,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,28,Harry Potter and the Goblet of Fire,2000,4,3,Harry Potter and the Goblet of Fire,2005
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,61,Harry Potter and the Order of the Phoenix,2003,5,5,Harry Potter and the Order of the Phoenix,2007
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,23,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,12,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
11,Seamus Finnigan,Male,Student,Gryffindor,Unknown,Fox,Human,Half-blood,Sandy,,"Dumbledore's Army | Hogwarts School of Witchcraft and Wizardry",Pyrotechnics,1 September 1979- 31 August 1981,,Seamus,Seamus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,2,Harry Potter and the Deathly Hallows: Part 2,2011
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,0,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,0,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
135,Septima Vector,Female,Professor of Arithmancyat Hogwarts,,Unknown,Unknown,Human,,Black,,Hogwarts School of Witchcraft and Wizardry,,Before 1974,,Septima,Septima,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,1,2,Harry Potter and the Philosophers Stone,1997,1,2,Harry Potter and the Philosophers Stone,2001
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,2,0,Harry Potter and the Chamber of Secrets,1998,2,5,Harry Potter and the Chamber of Secrets,2002
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,5,2,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,6,0,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
71,Nicholas de Mimsy-Porpington,Male,Gryffindor House Ghost,Gryffindor,Unknown,Unknown,Ghost,,Grey,,,,1401 -1475,"31 October, 1492",Nicholas,Sir Nicholas,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,1,1,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,3,137,Harry Potter and the Prisoner of Azkaban,1999,3,34,Harry Potter and the Prisoner of Azkaban,2004
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,4,223,Harry Potter and the Goblet of Fire,2000,4,5,Harry Potter and the Goblet of Fire,2005
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,5,637,Harry Potter and the Order of the Phoenix,2003,5,17,Harry Potter and the Order of the Phoenix,2007
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,6,57,Harry Potter and the Half-Blood Prince,2005,6,5,Harry Potter and the Half-Blood Prince,2009
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,7,69,Harry Potter and the Deathly Hallows,2007,7,1,Harry Potter and the Deathly Hallows: Part 1,2010
14,Sirius Black,Male,,Gryffindor,Unknown,Unknown,Human,Pure-blood,Black,Grey,Order of the Phoenix,Animagus| nonverbal magic| Charms,"3 November, 1959","18 June, 1996",Sirius,Sirius,Gary Oldman,https://hp-api.herokuapp.com/images/sirius.JPG,True,,,,,8,1,Harry Potter and the Deathly Hallows: Part 2,2011
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,1,171,Harry Potter and the Philosophers Stone,1997,1,21,Harry Potter and the Philosophers Stone,2001
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,2,98,Harry Potter and the Chamber of Secrets,1998,2,6,Harry Potter and the Chamber of Secrets,2002
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,3,246,Harry Potter and the Prisoner of Azkaban,1999,3,9,Harry Potter and the Prisoner of Azkaban,2004
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,4,255,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,5,383,Harry Potter and the Order of the Phoenix,2003,5,4,Harry Potter and the Order of the Phoenix,2007
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,6,377,Harry Potter and the Half-Blood Prince,2005,6,11,Harry Potter and the Half-Blood Prince,2009
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,7,292,Harry Potter and the Deathly Hallows,2007,7,4,Harry Potter and the Deathly Hallows: Part 1,2010
46,Severus Snape,Male,Professor of Potions | Head of Slytherin,Slytherin,Unknown,Doe,Human,Half-blood,Black,Black,,Extremely skilled at potions and Occlumency,9 January 1960,"2 May, 1998",Severus,Snape,Alan Rickman,https://hp-api.herokuapp.com/images/snape.jpg,True,,,,,8,10,Harry Potter and the Deathly Hallows: Part 2,2011
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,5,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,25,Harry Potter and the Chamber of Secrets,1998,2,4,Harry Potter and the Chamber of Secrets,2002
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,2,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,14,Harry Potter and the Goblet of Fire,2000,4,1,Harry Potter and the Goblet of Fire,2005
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,15,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,17,Harry Potter and the Half-Blood Prince,2005,6,1,Harry Potter and the Half-Blood Prince,2009
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,11,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
82,Pomona Sprout,Female,Professor of Herbology | Head of Hufflepuff House,Hufflepuff,Unknown,Non-corporeal,Human,Pure-blood or half-blood,,Grey,,Herbology,15 May,,Pomona,Sprout,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
108,Sturgis Podmore,Male,Advance Guard,,Unknown,Unknown,Human,Pure-blood or half-blood,Straw-coloured,Brown,Order of the Phoenix,Carrying out guard duty for the Order,8 September 1956 - 7 September 1957,,Sturgis,Sturgis,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
108,Sturgis Podmore,Male,Advance Guard,,Unknown,Unknown,Human,Pure-blood or half-blood,Straw-coloured,Brown,Order of the Phoenix,Carrying out guard duty for the Order,8 September 1956 - 7 September 1957,,Sturgis,Sturgis,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
108,Sturgis Podmore,Male,Advance Guard,,Unknown,Unknown,Human,Pure-blood or half-blood,Straw-coloured,Brown,Order of the Phoenix,Carrying out guard duty for the Order,8 September 1956 - 7 September 1957,,Sturgis,Sturgis,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
108,Sturgis Podmore,Male,Advance Guard,,Unknown,Unknown,Human,Pure-blood or half-blood,Straw-coloured,Brown,Order of the Phoenix,Carrying out guard duty for the Order,8 September 1956 - 7 September 1957,,Sturgis,Sturgis,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
108,Sturgis Podmore,Male,Advance Guard,,Unknown,Unknown,Human,Pure-blood or half-blood,Straw-coloured,Brown,Order of the Phoenix,Carrying out guard duty for the Order,8 September 1956 - 7 September 1957,,Sturgis,Sturgis,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,20,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
